,MediaId,FileName,ClassId,Date,Time,Locality,Latitude,Longitude,Elevation,Author,AuthorID,Content,Comments,Quality,Year,BackgroundSpecies,Order,Family,Genus,Species,Sub-species,VernacularNames
1198,460,小彎嘴_ML90517461 小彎嘴.wav,b00021,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小彎嘴,,XXXXX
1199,1031,粉紅鸚嘴_13460351931is2-l 粉紅鸚嘴 Paradoxornis webbianus bulomachus.wav,b00042,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,粉紅鸚嘴,,XXXXX
1200,186,台灣叢樹鶯_ML60294791 台灣叢樹鶯.wav,b00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣叢樹鶯,,XXXXX
1201,200,貢德氏赤蛙_1322118515-l.wav,f00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Hylarana guentheri,,XXXXX
1202,1082,紅尾伯勞_ML92157331 紅尾伯勞.wav,b00044,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅尾伯勞,,XXXXX
1203,916,白耳畫眉_XC305673 - 白耳畫眉〔白耳奇鶥〕 - Heterophasia auricularis.wav,b00038,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白耳畫眉,,XXXXX
1204,226,黑眶蟾蜍_134975532219ux-l.wav,f00035,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Duttaphrynus melanosticus,,XXXXX
1205,897,白耳畫眉_ML108027 白耳畫眉.wav,b00038,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白耳畫眉,,XXXXX
1206,100,海蛙_137292188517fu-l.wav,f00016,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Fejervarya cancrivora,,XXXXX
1207,811,灰頭鷦鶯_ML14555 灰頭鷦鶯.wav,b00034,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,灰頭鷦鶯,,XXXXX
1208,1283,蘭嶼角鴞_ML42132 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
1209,539,小鶯_ML14336 小鶯.wav,b00025,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小鶯,,XXXXX
1210,1412,赤腹山雀_XC187453 - 赤腹山雀〔雜色山雀〕 - Sittiparus varius castaneoventris.wav,b00058,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,赤腹山雀,,XXXXX
1211,689,極北柳鶯_ML75442171 極北柳鶯.wav,b00030,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,極北柳鶯,,XXXXX
1212,594,山紅頭_XC79424 - 山紅頭〔紅頭穗鶥〕 - Stachyridopsis ruficeps.wav,b00026,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,山紅頭,,XXXXX
1213,1002,白頭翁_XC406691 - 白頭翁〔白頭鵯〕 - Pycnonotus sinensis formosae.wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
1214,801,深山鶯_XC375496 - 深山鶯〔黃腹樹鶯〕 - Horornis acanthizoides.wav,b00033,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,深山鶯,,XXXXX
1215,41,獵犬_001 - 複製 (3).wav,d00010,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,獵犬,,XXXXX
1216,772,深山鶯_ML108078 深山鶯.wav,b00033,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,深山鶯,,XXXXX
1217,56,五色鳥_XC75419 - 五色鳥〔臺灣擬啄木〕 - Megalaima nuchalis.wav,b00002,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,五色鳥,,XXXXX
1218,1548,頭烏線_ML92461761 頭烏線.wav,b00063,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,頭烏線,,XXXXX
1219,28,史丹吉氏小雨蛙_13497533071fvc-l.wav,f00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Micryletta steinegeri,,XXXXX
1220,31,狼犬_001 - 複製 (4).wav,d00015,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,狼犬,,XXXXX
1221,211,長腳赤蛙_1384861843123a-l.wav,f00033,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rana longicrus,,XXXXX
1222,1252,茶腹鳾_XC59406 - 茶腹鳾 - Sitta europaea sinensis.wav,b00053,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,茶腹鳾,,XXXXX
1223,1650,黃眉柳鶯_ML27434011 黃眉柳鶯.wav,b00069,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃眉柳鶯,,XXXXX
1224,1381,褐頭鷦鶯_XC403528 - 褐頭鷦鶯 - Prinia inornata flavirostris.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
1225,929,白腹鶇_XC284413 - 白腹鶇 - Turdus pallidus.wav,b00039,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白腹鶇,,XXXXX
1226,103,海蛙_Rana_cancrivora.wav,f00016,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Fejervarya cancrivora,,XXXXX
1227,140,北方中杜鵑_XC61327 - 北方中杜鵑〔遠東中杜鵑〕 - Cuculus optatus.wav,b00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,北方中杜鵑,,XXXXX
1228,1480,野鴝_ML77294041 野鴝.wav,b00060,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,野鴝,,XXXXX
1229,429,小啄木_XC66043 - 小啄木〔星頭啄木〕 - Dendrocopos canicapillus.wav,b00020,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小啄木,,XXXXX
1230,498,小桑鳲_ML55422581 小桑鳲.wav,b00022,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小桑鳲,,XXXXX
1231,1415,赤腹山雀_XC187693 - 赤腹山雀〔雜色山雀〕 - Sittiparus varius castaneoventris.wav,b00058,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,赤腹山雀,,XXXXX
1232,40,五色鳥_ML90401151 五色鳥.wav,b00002,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,五色鳥,,XXXXX
1233,218,台灣山鷓鴣_XC34220 - 深山竹雞〔臺灣山鷓鴣〕 - Arborophila crudigularis.wav,b00010,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣山鷓鴣,,XXXXX
1234,1255,蘭嶼角鴞_ML42085 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
1235,33,史丹吉氏小雨蛙_20130824-1.wav,f00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Micryletta steinegeri,,XXXXX
1236,178,諸羅樹蛙_134975171113r1-l.wav,f00029,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rhacophorus arvalis,,XXXXX
1237,418,小啄木_ML90548481 小啄木.wav,b00020,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小啄木,,XXXXX
1238,960,白頭翁_ML8694 白頭翁.wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
1239,1353,褐頭鷦鶯_ML14561 褐頭鷦鶯.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
1240,354,大彎嘴_ML75692391 大彎嘴.wav,b00017,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大彎嘴,,XXXXX
1241,34,狼犬_002 - 複製 (2).wav,d00015,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,狼犬,,XXXXX
1242,330,大卷尾_XC113201 - 大卷尾〔黑卷尾〕 - Dicrurus macrocercus harterti.wav,b00016,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大卷尾,,XXXXX
1243,1736,黑冠麻鷺_ML83527111 黑冠麻鷺.wav,b00071,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黑冠麻鷺,,XXXXX
1244,963,白頭翁_ML87400471 白頭翁(formosae_orii).wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
1245,1,博美犬_001 - 複製.wav,d00001,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,博美犬,,XXXXX
1246,157,南亞夜鷹_XC112353 - 林夜鷹〔南亞夜鷹〕 - Caprimulgus affinis stictomus.wav,b00007,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,南亞夜鷹,,XXXXX
1247,61,八哥_ML82413021 八哥(冠八哥).wav,b00003,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,八哥,,XXXXX
1248,1059,紅嘴黑鵯_ML91710131 紅嘴黑鵯.wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
1249,151,艾氏樹蛙_13517722641yv9-l.wav,f00024,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Kurixalus eiffingeri,,XXXXX
1250,83,八色鳥_XC283131 - 八色鳥〔仙八色鳥〕 - Pitta nympha.wav,b00004,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,八色鳥,,XXXXX
1251,14,柴犬_001 - 複製 (2).wav,d00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,柴犬,,XXXXX
1252,1618,黃尾鴝_ML75513311 黃尾鴝.wav,b00067,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃尾鴝,,XXXXX
1253,1069,紅嘴黑鵯_XC406472 - 紅嘴黑鵯〔黑短腳鵯〕 - Hypsipetes leucocephalus nigerrimus.wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
1254,1379,褐頭鷦鶯_XC187450 - 褐頭鷦鶯 - Prinia inornata extensicauda.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
1255,215,面天樹蛙_1322108774-l.wav,f00034,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Kurixalus idiootocus,,XXXXX
1256,356,大彎嘴_ML87885071 大彎嘴.wav,b00017,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大彎嘴,,XXXXX
1257,2,中國樹蟾_13496768331j46-l.wav,f00001,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Hyla chinensis,,XXXXX
1258,207,台灣叢樹鶯_XC406724 - 臺灣叢樹鶯〔褐色叢樹鶯，臺灣短翅鶯〕 - Locustella alishanensis.wav,b00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣叢樹鶯,,XXXXX
1259,146,南亞夜鷹_ML24781301 南亞夜鷹.wav,b00007,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,南亞夜鷹,,XXXXX
1260,723,極北柳鶯_XC406809 - 極北柳鶯 - Phylloscopus borealis.wav,b00030,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,極北柳鶯,,XXXXX
1261,1392,褐鷽_ML108055 褐鷽.wav,b00057,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐鷽,,XXXXX
1262,391,小卷尾_ML90519271 小卷尾.wav,b00019,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小卷尾,,XXXXX
1263,682,極北柳鶯_ML59700041 極北柳鶯.wav,b00030,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,極北柳鶯,,XXXXX
1264,338,大彎嘴_13402439811s64-l 大彎嘴 Pomatorhinus erythrocnemis.wav,b00017,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大彎嘴,,XXXXX
1265,1240,茶腹鳾_ML14763 茶腹鳾.wav,b00053,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,茶腹鳾,,XXXXX
1266,1073,紅嘴黑鵯_XC62808 - 紅嘴黑鵯〔黑短腳鵯〕 - Hypsipetes leucocephalus nigerrimus.wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
1267,374,大赤啄木_XC187747 - 大赤啄木〔白背啄木〕 - Dendrocopos leucotos insularis.wav,b00018,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大赤啄木,,XXXXX
1268,204,貢德氏赤蛙_2013070702.wav,f00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Hylarana guentheri,,XXXXX
1269,14,中國畫眉_ML51740461 大陸畫眉.wav,b00001,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,中國畫眉,,XXXXX
1270,1385,褐頭鷦鶯_XC62036 - 褐頭鷦鶯 - Prinia inornata flavirostris.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
1271,1351,褐頭鷦鶯_13733311331hos-l 褐頭鷦鶯 Prinia inornata flavirostris.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
1272,555,小鶯_ML90420161 小鶯.wav,b00025,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小鶯,,XXXXX
1273,105,冠羽畫眉_ML27768491 冠羽畫眉.wav,b00005,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,冠羽畫眉,,XXXXX
1274,44,薩摩耶犬_001 - 複製 (2).wav,d00011,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,薩摩耶犬,,XXXXX
1275,750,樹鵲_ML90919221 樹鵲.wav,b00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,樹鵲,,XXXXX
1276,300,噪鵑_ML61840051 噪鵑.wav,b00014,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,噪鵑,,XXXXX
1277,752,樹鵲_ML91458941 樹鵲.wav,b00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,樹鵲,,XXXXX
1278,1513,領角鴞_XC116603 - 領角鴞 - Otus lettia glabripes.wav,b00062,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,領角鴞,,XXXXX
1279,202,台灣叢樹鶯_XC379877 - 臺灣叢樹鶯〔褐色叢樹鶯，臺灣短翅鶯〕 - Locustella alishanensis.wav,b00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣叢樹鶯,,XXXXX
1280,466,小彎嘴_XC142458 - 小彎嘴〔臺灣鉤嘴鶥〕 - Pomatorhinus musicus.wav,b00021,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小彎嘴,,XXXXX
1281,841,灰頭鷦鶯_XC379894 - 灰頭鷦鶯 - Prinia flaviventris sonitans.wav,b00034,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,灰頭鷦鶯,,XXXXX
1282,1568,鳳頭蒼鷹_ML57081661 鳳頭蒼鷹.wav,b00064,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,鳳頭蒼鷹,,XXXXX
1283,276,台灣鷦眉_XC206977 - 臺灣鷦鶥〔臺灣小鷦鶥，鱗胸鷦鶥〕 - Pnoepyga formosana.wav,b00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣鷦眉,,XXXXX
1284,419,小啄木_ML91574141 小啄木.wav,b00020,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小啄木,,XXXXX
1285,1530,頭烏線_ML90220381 頭烏線.wav,b00063,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,頭烏線,,XXXXX
1286,222,面天樹蛙_面天樹蛙鳴唱  - YouTube (480p).wav,f00034,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Kurixalus idiootocus,,XXXXX
1287,1455,遠東樹鶯_XC406363 - 遠東樹鶯〔滿洲樹鶯〕 - Horornis borealis.wav,b00059,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,遠東樹鶯,,XXXXX
1288,1757,黑枕藍鶲_ML13931 黑枕藍鶲.wav,b00072,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黑枕藍鶲,,XXXXX
1289,982,白頭翁_ML90664921 白頭翁(formosae_orii).wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
1290,208,金線蛙_13848617131nzx-l.wav,f00032,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Pelophylax fukienensis,,XXXXX
1291,33,五色鳥_ML76918 五色鳥_1.wav,b00002,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,五色鳥,,XXXXX
1292,160,南亞夜鷹_XC282517 - 林夜鷹〔南亞夜鷹〕 - Caprimulgus affinis stictomus.wav,b00007,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,南亞夜鷹,,XXXXX
1293,868,白尾鴝_XC34206 - 白尾鴝〔白尾斑地鴝〕 - Myiomela leucura montium.wav,b00036,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白尾鴝,,XXXXX
1294,459,小彎嘴_ML90517401 小彎嘴.wav,b00021,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小彎嘴,,XXXXX
1295,814,灰頭鷦鶯_ML38739361 灰頭鷦鶯.wav,b00034,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,灰頭鷦鶯,,XXXXX
1296,273,台灣鷦眉_ML92959811 台灣鷦眉.wav,b00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣鷦眉,,XXXXX
1297,1715,黃胸藪眉_XC238549 - 黃胸藪鶥〔黃痣藪鶥，藪鳥〕 - Liocichla steerii.wav,b00070,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃胸藪眉,,XXXXX
1298,806,深山鶯_XC85969 - 深山鶯〔黃腹樹鶯〕 - Horornis acanthizoides concolor.wav,b00033,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,深山鶯,,XXXXX
1299,1547,頭烏線_ML92015331 頭烏線.wav,b00063,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,頭烏線,,XXXXX
1300,1462,遠東樹鶯_XC65434 - 遠東樹鶯〔滿洲樹鶯〕 - Horornis borealis.wav,b00059,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,遠東樹鶯,,XXXXX
1301,1333,蘭嶼角鴞_XC34214 - 蘭嶼角鴞〔優雅角鴞〕 - Otus elegans botelensis.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
1302,403,小卷尾_XC34233 - 小卷尾〔古銅色卷尾〕 - Dicrurus aeneus braunianus.wav,b00019,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小卷尾,,XXXXX
1303,94,冠羽畫眉_ML114818 冠羽畫眉.wav,b00005,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,冠羽畫眉,,XXXXX
1304,1505,青背山雀_XC42622 - 青背山雀〔綠背山雀〕 - Parus monticolus.wav,b00061,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,青背山雀,,XXXXX
1305,1321,蘭嶼角鴞_ML42187 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
1306,1765,黑枕藍鶲_ML90405231 黑枕藍鶲.wav,b00072,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黑枕藍鶲,,XXXXX
1307,724,極北柳鶯_XC406817 - 極北柳鶯 - Phylloscopus borealis.wav,b00030,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,極北柳鶯,,XXXXX
